dealer_id,dealer_state,region,model,variant,sales_date,sales_unit,launch_date,discontinued_date,sale_price,msrp_inr,finance_flag,fuel_type,transmission,body_type,is_discontinued,sales_month,months_on_market,months_since_discontinued,year_month
672,Madhya Pradesh,West,Nexon EV,Smart,2003-01-01,1,2003-12-13,,2635946,2713467,1,Electric,Automatic,Hatchback,0,2003-01,0,0,2003-01
851,Odisha,North,Hexa,XZ(O),2003-01-03,1,1995-12-16,,1057340,1259115,1,Petrol,Manual,SUV,0,2003-01,85,0,2003-01
532,West Bengal,West,Safari Storme,XE,2003-01-05,1,2002-05-07,,217084,255128,0,Petrol,Manual,SUV,0,2003-01,8,0,2003-01
731,Andhra Pradesh,Central,Nano,Prime,2003-01-06,10,1996-12-09,,1132256,1128835,1,Petrol+CNG,Manual,Hatchback,0,2003-01,73,0,2003-01
477,Odisha,North,Indigo,Luxury,2003-01-08,1,1995-03-10,,1898326,1988975,1,Diesel,AMT,Sedan,0,2003-01,94,0,2003-01
680,Uttar Pradesh,North,Tiago EV,XE,2003-01-13,1,2001-06-01,,2098426,2183367,1,Electric,Automatic,Hatchback,0,2003-01,19,0,2003-01
62,Maharashtra,East,Zest,Pure,2003-01-14,1,2000-08-22,,1507907,1760847,0,Electric,AMT,Sedan,0,2003-01,29,0,2003-01
198,Punjab,East,Tiago,Luxury,2003-01-14,1,1999-07-21,,572790,696934,0,Electric,Manual,Hatchback,0,2003-01,42,0,2003-01
276,Punjab,West,Tigor EV,Pro,2003-01-18,1,2000-04-21,,1342697,1596801,0,Electric,Manual,Hatchback,0,2003-01,33,0,2003-01
879,Maharashtra,East,Indigo,Smart,2003-01-20,10,1997-01-11,,1586881,1888586,1,Petrol,Automatic,Sedan,0,2003-01,72,0,2003-01
531,Tamil Nadu,West,Safari,Smart,2003-01-22,2,1999-01-11,,2113426,2446913,1,Diesel,Manual,SUV,0,2003-01,48,0,2003-01
222,West Bengal,Central,Safari,XT,2003-01-23,1,1997-02-03,,2479328,2555848,1,Petrol,CVT,SUV,0,2003-01,71,0,2003-01
382,Rajasthan,East,Curvv,Premium,2003-01-24,1,1999-05-01,,2108721,2581133,1,Diesel,Manual,SUV,0,2003-01,44,0,2003-01
819,Telangana,East,Indica,Signature,2003-01-29,1,2000-07-03,,1216519,1230500,0,Petrol,Automatic,Hatchback,0,2003-01,30,0,2003-01
208,Tamil Nadu,South,Safari,Creative,2003-01-30,1,1999-08-20,,1845414,2125929,1,Electric,Manual,SUV,0,2003-01,41,0,2003-01
127,West Bengal,South,Tigor,Prime,2003-01-31,1,1998-07-25,,1811610,1910277,0,Hybrid,Manual,Sedan,0,2003-01,54,0,2003-01
1,Telangana,North,Punch,XZ,2003-02-02,1,1996-09-10,2000-12-20,628746,712483,0,Hybrid,AMT,Hatchback,1,2003-02,77,26,2003-02
992,Madhya Pradesh,West,Safari,XZ(O),2003-02-04,1,1999-01-12,,2490096,2552068,0,Petrol,Manual,SUV,0,2003-02,49,0,2003-02
844,Bihar,East,Zest,Smart,2003-02-08,3,1995-09-06,,1220470,1370567,0,Petrol,Manual,Sedan,0,2003-02,89,0,2003-02
815,Odisha,North,Safari Storme,Luxury,2003-02-15,1,1999-10-31,,288187,287200,1,Diesel,Automatic,SUV,0,2003-02,40,0,2003-02
267,Kerala,North,Safari,Prime,2003-02-16,1,1998-07-07,,2556155,2738913,1,Petrol,Manual,SUV,0,2003-02,55,0,2003-02
511,Tamil Nadu,West,Harrier,XZ(O),2003-02-20,1,2002-10-20,,1620378,1969769,1,Hybrid,Manual,SUV,0,2003-02,4,0,2003-02
878,West Bengal,Central,Tiago,XZ,2003-03-01,1,1997-01-29,,677286,664408,1,Diesel,Manual,Hatchback,0,2003-03,74,0,2003-03
759,Delhi,South,Bolt,Prime,2003-03-06,2,1997-09-16,,764634,836400,1,Petrol,Automatic,Hatchback,0,2003-03,66,0,2003-03
788,Maharashtra,East,Tigor EV,Creative,2003-03-09,1,1998-01-31,,1239701,1532870,1,Electric,Manual,Hatchback,0,2003-03,62,0,2003-03
132,Bihar,East,Tigor EV,XZ(O),2003-03-09,1,1997-07-20,,1548099,1517921,1,Electric,CVT,Hatchback,0,2003-03,68,0,2003-03
900,Uttar Pradesh,Central,Indica,Gold,2003-03-15,1,2001-08-14,,827806,1002547,1,Diesel,Manual,Hatchback,0,2003-03,19,0,2003-03
795,Punjab,Central,Harrier,Sport,2003-03-17,1,1996-06-02,,1716006,1791124,1,Diesel,Manual,SUV,0,2003-03,81,0,2003-03
209,Delhi,South,Zest,Pro,2003-03-22,1,1995-01-14,,1348243,1407124,1,CNG,Manual,Sedan,0,2003-03,98,0,2003-03
625,Odisha,East,Indica,Pure,2003-04-04,1,1997-03-24,,1159483,1411150,1,Diesel,CVT,Hatchback,0,2003-04,73,0,2003-04
982,Tamil Nadu,South,Indica,XZ(O),2003-04-05,1,1999-05-10,2001-03-12,1340925,1319866,1,Electric,Manual,Hatchback,1,2003-04,47,25,2003-04
205,Kerala,North,Indigo,XZ(O),2003-04-06,1,1996-06-06,,2054900,2406966,1,Petrol,Manual,Sedan,0,2003-04,82,0,2003-04
62,Delhi,South,Nexon,Adventure,2003-04-09,1,1999-09-10,,2083973,2160558,1,Petrol,Automatic,SUV,0,2003-04,43,0,2003-04
14,Andhra Pradesh,East,Altroz,Sport,2003-04-13,1,1998-03-10,,2178306,2319544,1,Petrol,Automatic,Hatchback,0,2003-04,61,0,2003-04
722,Odisha,South,Tigor,XE,2003-04-15,1,1995-04-04,,1592592,1775674,1,Diesel,AMT,Sedan,0,2003-04,96,0,2003-04
444,Andhra Pradesh,North,Altroz,Sport,2003-04-15,1,2001-07-20,,2499757,2514406,1,Diesel,Automatic,Hatchback,0,2003-04,21,0,2003-04
908,Delhi,North,Nexon EV,Gold,2003-04-16,1,2003-06-13,,2258210,2792648,0,Electric,Automatic,Hatchback,0,2003-04,0,0,2003-04
140,Gujarat,West,Nano,XZ,2003-04-27,1,1996-06-06,,1141857,1163042,0,Petrol,Manual,Hatchback,0,2003-04,82,0,2003-04
315,Andhra Pradesh,Central,Bolt,Premium,2003-05-01,5,2001-01-11,,859241,855552,0,Diesel,CVT,Hatchback,0,2003-05,28,0,2003-05
371,Maharashtra,West,Indigo,Luxury,2003-05-07,1,2000-12-06,,1836832,2083961,1,CNG,Automatic,Sedan,0,2003-05,29,0,2003-05
785,Punjab,North,Nexon EV,Platinum,2003-05-09,1,1997-02-08,,2990685,3077911,1,Electric,Manual,Hatchback,0,2003-05,75,0,2003-05
675,Rajasthan,West,Hexa,XT,2003-05-12,1,1995-12-14,,1160406,1174635,1,Petrol,Manual,SUV,0,2003-05,89,0,2003-05
974,West Bengal,East,Zest,XT,2003-05-14,1,2000-08-30,,1518002,1573269,1,Petrol,Manual,Sedan,0,2003-05,33,0,2003-05
48,Karnataka,East,Indigo,Sport,2003-05-14,2,1997-12-27,,1847960,2000172,1,Petrol+CNG,Manual,Sedan,0,2003-05,65,0,2003-05
417,Odisha,Central,Tigor,Adventure,2003-05-16,1,1997-03-04,,1709901,1811887,1,CNG,Manual,Sedan,0,2003-05,74,0,2003-05
306,Uttar Pradesh,Central,Indica,Gold,2003-05-17,5,1998-05-23,2001-07-05,891112,984407,1,Diesel,Manual,Hatchback,1,2003-05,60,22,2003-05
263,Uttar Pradesh,Central,Altroz,Sport,2003-05-19,1,2000-01-06,,2198375,2425123,1,Diesel,Manual,Hatchback,0,2003-05,40,0,2003-05
415,Delhi,Central,Tigor,Platinum,2003-05-20,2,2002-05-05,2006-01-13,1585625,1772452,0,Petrol,Manual,Sedan,1,2003-05,12,0,2003-05
146,Odisha,North,Tigor,XZ,2003-05-20,1,1996-11-21,,1795532,1948208,1,Diesel,Manual,Sedan,0,2003-05,78,0,2003-05
920,Odisha,West,Bolt,Sport,2003-05-29,1,2001-12-03,,855801,983776,1,Petrol,Manual,Hatchback,0,2003-05,17,0,2003-05
541,Bihar,East,Zest,Signature,2003-05-30,1,1998-11-17,,1257022,1536953,1,Petrol,Manual,Sedan,0,2003-05,54,0,2003-05
733,Kerala,East,Nexon,Pure,2003-06-03,1,2002-05-23,2007-02-16,2002289,2316528,1,CNG,Manual,SUV,1,2003-06,13,0,2003-06
712,Andhra Pradesh,South,Harrier,Smart,2003-06-04,1,1996-08-01,,1489463,1855323,1,Petrol,Manual,SUV,0,2003-06,82,0,2003-06
581,West Bengal,East,Punch,XE,2003-06-09,1,1996-11-30,,725456,712124,1,CNG,Manual,Hatchback,0,2003-06,79,0,2003-06
511,Delhi,East,Altroz,Signature,2003-06-12,1,1996-06-29,,2379000,2489886,0,Petrol,Manual,Hatchback,0,2003-06,84,0,2003-06
747,Delhi,Central,Hexa,Pure,2003-06-12,1,1999-03-06,,1129987,1247203,1,Petrol,Manual,SUV,0,2003-06,51,0,2003-06
678,Maharashtra,North,Safari,Creative,2003-06-13,1,2001-02-05,,2303608,2374312,1,Petrol,Manual,SUV,0,2003-06,28,0,2003-06
158,Bihar,Central,Safari Storme,XZ,2003-06-19,1,2002-03-29,,320348,315906,1,Diesel,AMT,SUV,0,2003-06,15,0,2003-06
30,Punjab,Central,Indigo,Gold,2003-06-20,1,1995-02-01,,1584004,1785726,1,Hybrid,Automatic,Sedan,0,2003-06,100,0,2003-06
378,Kerala,North,Tiago EV,XT,2003-06-22,1,2002-07-31,,1923528,2246600,1,Electric,Manual,Hatchback,0,2003-06,11,0,2003-06
969,West Bengal,East,Tigor,Adventure,2003-06-25,1,1999-07-24,,1794645,2036707,0,Electric,Automatic,Sedan,0,2003-06,47,0,2003-06
937,Delhi,South,Indigo,XT,2003-06-27,2,1997-05-26,,2028007,2027350,1,Petrol,Manual,Sedan,0,2003-06,73,0,2003-06
345,Delhi,Central,Tigor,Creative,2003-06-30,4,1997-08-29,,1330353,1645970,1,Diesel,Automatic,Sedan,0,2003-06,70,0,2003-06
754,Telangana,West,Tiago,Sport,2003-07-02,10,1996-11-15,,642865,656640,0,Diesel,Automatic,Hatchback,0,2003-07,80,0,2003-07
326,Rajasthan,North,Hexa,XT,2003-07-04,2,1995-06-28,,1044271,1263762,1,Petrol,CVT,SUV,0,2003-07,97,0,2003-07
628,Andhra Pradesh,South,Harrier,XT,2003-07-10,1,2000-07-05,,1700530,1696797,1,Diesel,Manual,SUV,0,2003-07,36,0,2003-07
660,Bihar,East,Tigor,XZ(O),2003-07-13,1,1999-02-15,,1699870,2114887,0,Diesel,Manual,Sedan,0,2003-07,53,0,2003-07
590,Bihar,West,Safari Storme,Adventure,2003-07-14,1,1999-11-18,,245646,263725,0,Electric,Automatic,SUV,0,2003-07,44,0,2003-07
545,Uttar Pradesh,East,Hexa,XZ,2003-07-15,1,1995-10-19,,1081879,1244255,0,Petrol,Manual,SUV,0,2003-07,93,0,2003-07
843,Rajasthan,East,Curvv,Smart,2003-07-29,2,1998-03-09,,1907811,2066672,1,Petrol,Manual,SUV,0,2003-07,64,0,2003-07
881,Maharashtra,North,Tiago,XT,2003-07-30,1,1998-03-31,,672595,726920,1,Electric,Manual,Hatchback,0,2003-07,64,0,2003-07
571,Uttar Pradesh,Central,Harrier,XZ(O),2003-07-30,1,1999-11-26,,1864378,2112828,0,Petrol,Manual,SUV,0,2003-07,44,0,2003-07
248,Karnataka,South,Bolt,Pro,2003-08-03,2,1998-05-12,,695571,848672,1,Petrol,Manual,Hatchback,0,2003-08,63,0,2003-08
799,Uttar Pradesh,South,Tiago,Sport,2003-08-12,1,1995-07-28,,690356,736121,0,Petrol,Manual,Hatchback,0,2003-08,97,0,2003-08
352,West Bengal,East,Nexon,XZ,2003-08-19,2,1998-03-29,,2313540,2387698,1,Petrol,Automatic,SUV,0,2003-08,65,0,2003-08
492,Rajasthan,East,Safari,Sport,2003-08-19,1,1995-03-12,,2397056,2461578,0,Electric,Automatic,SUV,0,2003-08,101,0,2003-08
63,Andhra Pradesh,South,Hexa,Sport,2003-08-21,1,1998-01-12,,1061114,1178200,0,Petrol,Manual,SUV,0,2003-08,67,0,2003-08
575,Gujarat,South,Safari,XM,2003-08-27,1,1995-02-11,,2326926,2293195,1,Hybrid,Manual,SUV,0,2003-08,102,0,2003-08
588,Tamil Nadu,South,Tiago EV,Prime,2003-09-02,1,1997-03-21,,2130901,2505955,0,Electric,Automatic,Hatchback,0,2003-09,78,0,2003-09
127,Andhra Pradesh,North,Curvv,Pure,2003-09-05,1,1995-04-17,,2477413,2721461,0,Petrol,Automatic,SUV,0,2003-09,101,0,2003-09
487,Madhya Pradesh,West,Nexon EV,Adventure,2003-09-07,1,1995-04-07,,2659091,2678309,1,Electric,Automatic,Hatchback,0,2003-09,101,0,2003-09
391,Uttar Pradesh,Central,Nexon,Premium,2003-09-07,1,1998-10-01,,2007954,2126595,1,Hybrid,Manual,SUV,0,2003-09,59,0,2003-09
337,West Bengal,West,Nano,XZ(O),2003-09-09,1,2002-08-02,,1165525,1402738,1,CNG,Automatic,Hatchback,0,2003-09,13,0,2003-09
753,Maharashtra,South,Tigor EV,Creative,2003-09-10,3,2003-02-15,,1333249,1485122,1,Electric,Automatic,Hatchback,0,2003-09,7,0,2003-09
135,West Bengal,East,Tiago EV,Platinum,2003-09-14,1,1998-06-07,,2157666,2315082,0,Electric,Manual,Hatchback,0,2003-09,63,0,2003-09
84,West Bengal,West,Tigor EV,Platinum,2003-09-23,1,1997-08-01,,1474312,1543625,1,Electric,Manual,Hatchback,0,2003-09,73,0,2003-09
814,Punjab,North,Tiago,Signature,2003-09-25,1,1995-12-12,,660998,768218,1,Petrol,Automatic,Hatchback,0,2003-09,93,0,2003-09
935,Telangana,East,Tiago,XE,2003-10-02,1,2000-01-12,,581468,665763,1,Diesel,Manual,Hatchback,0,2003-10,45,0,2003-10
799,Kerala,North,Tiago,Gold,2003-10-03,10,1997-10-02,,533369,640896,1,Petrol,AMT,Hatchback,0,2003-10,72,0,2003-10
897,Tamil Nadu,West,Safari Storme,XZ(O),2003-10-03,1,1996-08-16,,252485,299223,1,Petrol,AMT,SUV,0,2003-10,86,0,2003-10
794,Tamil Nadu,South,Nano,Sport,2003-10-07,1,1997-01-19,,1259974,1348432,1,Petrol,AMT,Hatchback,0,2003-10,81,0,2003-10
401,Karnataka,North,Tigor EV,Pro,2003-10-10,1,2003-04-15,,1230308,1533854,1,Electric,Manual,Hatchback,0,2003-10,6,0,2003-10
595,Uttar Pradesh,South,Zest,XZ(O),2003-10-12,5,1995-04-05,,1528708,1753936,1,Diesel,Manual,Sedan,0,2003-10,102,0,2003-10
236,Punjab,East,Tiago,Premium,2003-10-12,1,1996-02-24,,620992,740359,1,Electric,Manual,Hatchback,0,2003-10,92,0,2003-10
118,Gujarat,West,Punch,Sport,2003-10-13,2,1995-07-27,,740610,811770,1,Petrol,Automatic,Hatchback,0,2003-10,99,0,2003-10
173,Maharashtra,West,Safari Storme,Prime,2003-10-14,1,1999-08-08,,281270,283549,0,Diesel,Automatic,SUV,0,2003-10,50,0,2003-10
12,Telangana,North,Tiago,Smart,2003-10-15,1,2001-03-08,,685172,675559,1,Hybrid,CVT,Hatchback,0,2003-10,31,0,2003-10
691,West Bengal,North,Nano,Signature,2003-10-17,1,1995-05-17,,1227992,1393553,1,Petrol,AMT,Hatchback,0,2003-10,101,0,2003-10
223,West Bengal,West,Bolt,XZ(O),2003-10-17,1,1997-05-11,,924484,1046325,1,Petrol,Manual,Hatchback,0,2003-10,77,0,2003-10
797,Bihar,East,Indigo,Creative,2003-10-17,1,1997-08-18,,2089480,2071460,1,Petrol,Manual,Sedan,0,2003-10,74,0,2003-10
711,Tamil Nadu,Central,Altroz,XM,2003-10-18,10,2000-01-04,,2112432,2283103,0,Diesel,Automatic,Hatchback,0,2003-10,45,0,2003-10
142,Rajasthan,North,Hexa,XZ,2003-10-18,1,1999-07-19,,1142225,1174884,1,Petrol,Manual,SUV,0,2003-10,51,0,2003-10
831,Punjab,East,Harrier,Creative,2003-10-22,1,2000-10-04,,1299088,1515176,1,Petrol,Manual,SUV,0,2003-10,36,0,2003-10
602,Andhra Pradesh,East,Altroz,XM,2003-10-23,2,1999-04-13,,1993509,2003878,0,Petrol,Manual,Hatchback,0,2003-10,54,0,2003-10
741,Punjab,West,Bolt,Pro,2003-10-25,1,1997-12-05,,795720,960136,1,Petrol,Automatic,Hatchback,0,2003-10,70,0,2003-10
677,Uttar Pradesh,South,Zest,Adventure,2003-10-28,1,1995-09-16,,1530904,1564542,0,Petrol,Manual,Sedan,0,2003-10,97,0,2003-10
157,Karnataka,North,Zest,Smart,2003-10-29,2,2001-06-04,,1426430,1507542,1,Hybrid,Manual,Sedan,0,2003-10,28,0,2003-10
315,West Bengal,South,Zest,XT,2003-11-01,5,1996-07-27,,1141138,1358586,1,Diesel,Automatic,Sedan,0,2003-11,88,0,2003-11
21,Tamil Nadu,North,Safari,Prime,2003-11-02,1,1995-08-05,,2656123,2742588,0,Petrol,Automatic,SUV,0,2003-11,99,0,2003-11
274,Tamil Nadu,South,Altroz,Gold,2003-11-02,20,1998-12-09,,2049465,2127613,0,Petrol,Manual,Hatchback,0,2003-11,59,0,2003-11
552,Bihar,North,Nexon,Pro,2003-11-05,1,1995-07-10,,1876826,2151935,1,Petrol,Automatic,SUV,0,2003-11,100,0,2003-11
10,West Bengal,East,Tigor,Premium,2003-11-10,1,1999-09-09,,2027594,1998877,1,Petrol,AMT,Sedan,0,2003-11,50,0,2003-11
540,West Bengal,North,Tiago EV,Prime,2003-11-12,1,1997-01-16,,2012859,2095741,1,Electric,Automatic,Hatchback,0,2003-11,82,0,2003-11
493,Gujarat,West,Zest,XZ,2003-11-13,1,2001-12-27,,1214430,1405918,1,Diesel,Manual,Sedan,0,2003-11,23,0,2003-11
706,Tamil Nadu,East,Tigor,Smart,2003-11-14,1,2000-09-17,2002-05-20,1853388,1902158,1,Diesel,Manual,Sedan,1,2003-11,38,18,2003-11
307,Delhi,North,Safari Storme,Signature,2003-11-15,1,1999-02-25,,252169,296434,0,Diesel,Automatic,SUV,0,2003-11,57,0,2003-11
158,Madhya Pradesh,North,Nexon EV,Smart,2003-11-15,1,2000-01-27,,2960665,3063486,1,Electric,Manual,Hatchback,0,2003-11,46,0,2003-11
571,Odisha,East,Harrier,Pro,2003-11-19,1,1999-07-01,,1601874,1684951,0,Diesel,Manual,SUV,0,2003-11,52,0,2003-11
558,West Bengal,Central,Zest,Signature,2003-11-23,1,1999-05-09,,1655209,1701461,1,Diesel,Manual,Sedan,0,2003-11,54,0,2003-11
80,West Bengal,South,Nexon EV,XZ(O),2003-11-23,1,2000-06-19,,2837873,3455832,1,Electric,AMT,Hatchback,0,2003-11,41,0,2003-11
413,Bihar,West,Safari,Adventure,2003-11-24,1,1999-11-24,,2596873,2711245,1,Petrol,AMT,SUV,0,2003-11,48,0,2003-11
654,West Bengal,West,Indica,XM,2003-11-29,1,1996-12-10,,975277,1135812,1,Hybrid,Manual,Hatchback,0,2003-11,83,0,2003-11
537,Andhra Pradesh,Central,Bolt,Creative,2003-12-01,1,1998-09-22,,822957,903590,0,Petrol,Automatic,Hatchback,0,2003-12,63,0,2003-12
541,Punjab,South,Nano,XT,2003-12-01,2,2001-09-13,,1284308,1306802,0,Petrol,Automatic,Hatchback,0,2003-12,27,0,2003-12
332,West Bengal,East,Indigo,XE,2003-12-03,1,1996-11-05,,1636869,1828319,0,Petrol,Automatic,Sedan,0,2003-12,85,0,2003-12
693,Andhra Pradesh,South,Punch,Premium,2003-12-08,1,1997-07-25,,729643,864532,1,Petrol,Manual,Hatchback,0,2003-12,77,0,2003-12
961,Maharashtra,West,Punch,Creative,2003-12-09,1,1999-07-16,,525147,619465,1,CNG,Manual,Hatchback,0,2003-12,53,0,2003-12
849,Telangana,South,Tiago,Premium,2003-12-16,1,1995-10-15,,736709,781809,0,Diesel,Automatic,Hatchback,0,2003-12,98,0,2003-12
261,Andhra Pradesh,North,Curvv,XZ,2003-12-18,10,2002-09-07,,2293207,2326910,0,Diesel,Manual,SUV,0,2003-12,15,0,2003-12
748,Odisha,South,Zest,Luxury,2003-12-20,20,1998-04-17,,1386927,1571393,1,CNG,Manual,Sedan,0,2003-12,68,0,2003-12
291,Uttar Pradesh,East,Zest,Adventure,2003-12-22,1,1995-01-09,,1320717,1502697,0,Petrol,Automatic,Sedan,0,2003-12,107,0,2003-12
461,Delhi,Central,Nexon,Creative,2003-12-23,1,2000-09-03,,2058316,2246491,1,Diesel,Manual,SUV,0,2003-12,39,0,2003-12
603,Uttar Pradesh,South,Indigo,Smart,2003-12-26,1,1996-06-30,1999-03-30,1477341,1812199,0,Petrol,Manual,Sedan,1,2003-12,90,57,2003-12
135,West Bengal,Central,Tiago,Pure,2003-12-30,1,2002-03-12,,621400,713167,0,Petrol,Manual,Hatchback,0,2003-12,21,0,2003-12
507,Maharashtra,West,Tiago,Gold,2003-12-30,1,2002-09-19,,525542,574284,0,Petrol,AMT,Hatchback,0,2003-12,15,0,2003-12
311,Telangana,East,Safari,XZ(O),2004-01-02,1,2000-05-14,,2510208,2786288,0,Petrol,Manual,SUV,0,2004-01,44,0,2004-01
995,West Bengal,East,Tigor EV,Signature,2004-01-06,1,2004-10-31,,1625155,1841969,1,Electric,CVT,Hatchback,0,2004-01,0,0,2004-01
843,Maharashtra,East,Indigo,XM,2004-01-09,1,1996-11-04,,1838586,2069440,1,Petrol,Manual,Sedan,0,2004-01,86,0,2004-01
227,Kerala,West,Safari Storme,Premium,2004-01-12,1,2001-07-16,,265774,320696,0,Petrol,Automatic,SUV,0,2004-01,30,0,2004-01
607,Andhra Pradesh,West,Indigo,Creative,2004-01-19,1,1996-09-28,,1618146,1927524,1,Petrol,Manual,Sedan,0,2004-01,88,0,2004-01
71,West Bengal,East,Nexon EV,Smart,2004-01-19,1,1995-09-30,,2572252,2567061,1,Electric,Manual,Hatchback,0,2004-01,100,0,2004-01
853,Maharashtra,North,Tigor,Gold,2004-01-20,1,1999-05-10,,1618621,1677994,0,Petrol,CVT,Sedan,0,2004-01,56,0,2004-01
9,West Bengal,North,Nexon EV,Smart,2004-01-25,1,1995-09-08,,2541523,2652039,0,Electric,Automatic,Hatchback,0,2004-01,100,0,2004-01
580,Andhra Pradesh,East,Tigor EV,Creative,2004-01-27,10,1997-06-17,,1463714,1536671,1,Electric,Automatic,Hatchback,0,2004-01,79,0,2004-01
72,Maharashtra,East,Indigo,Creative,2004-01-27,1,1998-04-10,,1884101,1994120,1,Diesel,Manual,Sedan,0,2004-01,69,0,2004-01
583,Maharashtra,Central,Tigor,Adventure,2004-01-29,1,2001-11-27,,1668821,2014621,0,Petrol,Manual,Sedan,0,2004-01,26,0,2004-01
763,Andhra Pradesh,East,Zest,Pure,2004-02-03,1,1999-07-17,,1529002,1715820,0,Petrol,Automatic,Sedan,0,2004-02,55,0,2004-02
259,Odisha,East,Altroz,Pure,2004-02-03,1,2001-04-18,,2171298,2365523,1,Petrol,Automatic,Hatchback,0,2004-02,34,0,2004-02
718,Delhi,North,Tiago EV,XT,2004-02-03,1,2000-09-19,,2043735,2131675,0,Electric,Automatic,Hatchback,0,2004-02,41,0,2004-02
395,Tamil Nadu,West,Nano,XZ,2004-02-05,10,1999-11-29,,1023778,1210712,0,Hybrid,Manual,Hatchback,0,2004-02,51,0,2004-02
590,Maharashtra,East,Harrier,XZ,2004-02-07,1,1999-01-28,,1671248,1991062,1,Diesel,Manual,SUV,0,2004-02,61,0,2004-02
59,Telangana,West,Indica,XZ,2004-02-07,20,1995-10-07,,1173682,1326940,1,Diesel,Automatic,Hatchback,0,2004-02,100,0,2004-02
254,Maharashtra,East,Tiago,Sport,2004-02-09,1,1995-12-05,,545395,625311,0,Diesel,Manual,Hatchback,0,2004-02,98,0,2004-02
836,Punjab,South,Nano,Luxury,2004-02-11,1,1999-03-08,,1227587,1289745,0,Diesel,AMT,Hatchback,0,2004-02,59,0,2004-02
654,Karnataka,East,Tigor,Creative,2004-02-11,20,2003-10-30,,1581793,1878379,1,Electric,Automatic,Sedan,0,2004-02,4,0,2004-02
667,Rajasthan,South,Tiago,XZ(O),2004-02-12,1,1999-05-26,,761247,778041,0,Electric,Automatic,Hatchback,0,2004-02,57,0,2004-02
880,Odisha,South,Harrier,XZ,2004-02-14,1,2000-01-24,,1825164,1851337,1,Hybrid,Manual,SUV,0,2004-02,49,0,2004-02
212,Rajasthan,East,Indigo,Smart,2004-02-18,1,2003-08-16,,1481658,1824657,0,Petrol,Manual,Sedan,0,2004-02,6,0,2004-02
824,Andhra Pradesh,East,Hexa,Luxury,2004-02-20,1,2000-08-19,,1159313,1212056,1,Petrol,Manual,SUV,0,2004-02,42,0,2004-02
853,Karnataka,North,Nano,XM,2004-02-20,5,1999-08-24,,1188776,1254275,1,CNG,Manual,Hatchback,0,2004-02,54,0,2004-02
509,Punjab,Central,Tigor,XZ(O),2004-02-20,1,2002-10-28,,1579144,1932310,0,Electric,Automatic,Sedan,0,2004-02,16,0,2004-02
621,Punjab,Central,Zest,Prime,2004-02-23,1,2001-04-08,,1536198,1527187,1,Diesel,Automatic,Sedan,0,2004-02,34,0,2004-02
350,Maharashtra,East,Tiago,Signature,2004-02-27,1,1996-08-11,,617955,666954,0,Diesel,Manual,Hatchback,0,2004-02,90,0,2004-02
251,Kerala,North,Tiago,Premium,2004-02-27,1,1999-09-16,,629579,682296,1,Diesel,Manual,Hatchback,0,2004-02,53,0,2004-02
345,West Bengal,East,Punch,Platinum,2004-02-27,1,1998-03-23,,702921,777515,0,Petrol,AMT,Hatchback,0,2004-02,71,0,2004-02
808,Odisha,South,Bolt,Platinum,2004-03-03,1,2002-06-16,,706620,865116,1,Petrol,Automatic,Hatchback,0,2004-03,21,0,2004-03
181,Uttar Pradesh,North,Nexon EV,Pro,2004-03-03,1,2001-11-19,,2797927,2863984,1,Electric,Automatic,Hatchback,0,2004-03,28,0,2004-03
708,Telangana,West,Curvv,XM,2004-03-06,1,1997-11-26,,1934579,2083563,1,CNG,Automatic,SUV,0,2004-03,76,0,2004-03
972,Odisha,East,Hexa,Creative,2004-03-07,1,2000-06-04,,1021682,1141098,0,Electric,Manual,SUV,0,2004-03,45,0,2004-03
185,Maharashtra,Central,Bolt,Sport,2004-03-07,1,2002-06-03,,965225,983585,0,Petrol,Manual,Hatchback,0,2004-03,21,0,2004-03
125,Kerala,North,Indica,Adventure,2004-03-17,10,1996-05-02,2002-09-07,1268286,1291889,1,Hybrid,Manual,Hatchback,1,2004-03,94,18,2004-03
88,Punjab,Central,Zest,Premium,2004-03-19,1,1998-10-26,,1254339,1499528,1,Electric,Manual,Sedan,0,2004-03,65,0,2004-03
768,Odisha,Central,Nexon EV,Pro,2004-03-20,1,1999-04-11,,2671563,3146455,1,Electric,Manual,Hatchback,0,2004-03,59,0,2004-03
894,Delhi,Central,Indigo,XZ(O),2004-03-30,1,1996-12-31,,1921331,2166236,0,Petrol,Manual,Sedan,0,2004-03,87,0,2004-03
333,Delhi,West,Tiago,Sport,2004-04-09,1,2003-06-25,,652386,749067,1,Petrol+CNG,AMT,Hatchback,0,2004-04,10,0,2004-04
560,Kerala,South,Punch,Adventure,2004-04-10,1,2004-04-30,,688850,811651,1,Diesel,Automatic,Hatchback,0,2004-04,0,0,2004-04
743,Punjab,East,Hexa,Adventure,2004-04-16,1,1999-01-27,,1281622,1256601,1,Petrol,Automatic,SUV,0,2004-04,63,0,2004-04
941,Karnataka,East,Zest,Adventure,2004-04-17,2,2000-01-25,,1209045,1381930,1,Petrol,Manual,Sedan,0,2004-04,51,0,2004-04
454,Bihar,West,Indica,Pro,2004-04-18,1,1998-11-21,2001-05-01,1035559,1114079,1,Hybrid,Manual,Hatchback,1,2004-04,65,35,2004-04
