dealer_id,model,variant,year_month,year,month,bookings,cancellations,retail_sales,dealer_requested_qty,allocated_qty,dispatch_qty,in_transit_qty,opening_inventory,closing_inventory,lead_time_days,allocation_policy,panic_order_flag,stockout_flag,enquiries,test_drives,repeat_orders
DLR0001,Nexon,Dark,2022-03,2022,3,30,2,24,29,26,24,0,0,0,20,Priority-Zone,1,1,128,58,2
DLR0001,Nexon,Dark,2022-04,2022,4,11,0,7,14,13,11,3,0,4,7,Priority-Zone,1,0,51,21,0
DLR0001,Nexon,Dark,2022-05,2022,5,8,2,11,16,15,13,3,4,6,15,Priority-Zone,1,0,34,17,1
DLR0001,Nexon,Dark,2022-06,2022,6,5,1,7,8,7,6,0,6,5,11,Priority-Zone,0,0,20,10,1
DLR0001,Nexon,Dark,2022-07,2022,7,3,0,5,2,1,0,0,5,0,19,Priority-Zone,0,1,9,5,0
DLR0001,Nexon,Dark,2022-08,2022,8,21,2,13,20,18,16,3,0,3,19,Priority-Zone,1,0,78,31,1
DLR0001,Nexon,Dark,2022-09,2022,9,22,1,17,20,19,18,5,3,4,9,Priority-Zone,1,0,77,46,1
DLR0001,Nexon,Dark,2022-10,2022,10,13,1,16,21,20,19,6,4,7,15,Priority-Zone,1,0,45,30,1
DLR0001,Nexon,Dark,2022-11,2022,11,37,3,35,45,42,41,4,7,13,11,Priority-Zone,1,0,183,83,4
DLR0001,Nexon,Dark,2022-12,2022,12,16,1,17,16,15,14,1,13,10,12,Priority-Zone,0,0,60,39,1
DLR0001,Nexon,Dark,2023-01,2023,1,18,1,14,11,10,9,2,10,5,12,Priority-Zone,0,0,86,29,1
DLR0001,Nexon,Dark,2023-02,2023,2,1,0,2,0,0,0,0,5,3,12,Priority-Zone,0,0,4,1,0
DLR0001,Nexon,Dark,2023-03,2023,3,24,2,21,26,23,22,2,3,4,11,Priority-Zone,1,0,110,48,1
DLR0001,Nexon,Dark,2023-04,2023,4,13,1,17,21,20,19,6,4,6,17,Priority-Zone,1,0,52,22,0
DLR0001,Nexon,Dark,2023-05,2023,5,13,1,11,12,11,10,3,6,5,17,Priority-Zone,0,0,53,19,1
DLR0001,Nexon,Dark,2023-06,2023,6,12,1,10,14,13,12,1,5,7,18,Priority-Zone,1,0,47,22,0
DLR0001,Nexon,Dark,2023-07,2023,7,14,1,16,22,20,19,3,7,10,16,Priority-Zone,1,0,47,25,1
DLR0001,Nexon,Dark,2023-08,2023,8,28,1,24,34,31,29,3,10,15,20,Priority-Zone,1,0,124,49,1
DLR0001,Nexon,Dark,2023-09,2023,9,21,2,16,19,18,16,2,15,15,19,Priority-Zone,0,0,74,51,0
DLR0001,Nexon,Dark,2023-10,2023,10,11,0,12,9,8,7,0,15,10,14,Priority-Zone,0,0,33,19,1
DLR0001,Nexon,Dark,2023-11,2023,11,23,1,23,32,31,30,1,10,17,17,Priority-Zone,1,0,98,37,1
DLR0001,Nexon,Dark,2023-12,2023,12,26,3,20,18,16,15,3,17,12,19,Priority-Zone,0,0,87,42,2
DLR0001,Harrier,XE,2020-01,2020,1,12,0,11,10,9,8,1,13,10,7,Priority-Zone,0,0,58,27,1
DLR0001,Harrier,XE,2020-02,2020,2,13,1,8,8,7,6,1,10,8,16,Priority-Zone,0,0,63,28,0
DLR0001,Harrier,XE,2020-03,2020,3,13,1,14,16,15,14,2,8,8,18,Priority-Zone,0,0,62,21,1
DLR0001,Harrier,XE,2020-04,2020,4,0,0,1,2,1,0,0,8,7,21,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XE,2020-05,2020,5,5,1,5,7,6,5,0,7,7,11,Priority-Zone,0,0,15,11,0
DLR0001,Harrier,XE,2020-06,2020,6,5,1,8,12,11,10,1,7,9,12,Priority-Zone,0,0,24,8,1
DLR0001,Harrier,XE,2020-07,2020,7,0,0,3,4,3,2,0,9,8,16,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XE,2020-08,2020,8,7,0,5,5,4,3,0,8,6,11,Priority-Zone,0,0,34,14,0
DLR0001,Harrier,XE,2020-09,2020,9,0,0,2,10,9,8,2,6,12,17,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XE,2020-10,2020,10,9,0,8,7,6,5,0,12,9,20,Priority-Zone,0,0,42,21,0
DLR0001,Harrier,XE,2020-11,2020,11,20,1,16,16,15,14,0,9,7,19,Priority-Zone,0,0,71,36,2
DLR0001,Harrier,XE,2020-12,2020,12,3,0,5,8,7,6,1,7,8,11,Priority-Zone,0,0,11,5,0
DLR0001,Harrier,XE,2021-01,2021,1,19,2,18,23,21,20,5,8,10,12,Priority-Zone,1,0,89,34,1
DLR0001,Harrier,XE,2021-02,2021,2,19,1,17,13,12,11,3,10,4,13,Priority-Zone,0,0,69,43,1
DLR0001,Harrier,XE,2021-03,2021,3,35,3,30,39,38,37,6,4,11,14,Priority-Zone,1,0,116,58,2
DLR0001,Harrier,XE,2021-04,2021,4,10,0,11,13,12,11,1,11,11,14,Priority-Zone,0,0,41,18,1
DLR0001,Harrier,XE,2021-05,2021,5,6,0,9,8,7,6,0,11,8,9,Priority-Zone,0,0,29,9,0
DLR0001,Harrier,XE,2021-06,2021,6,14,1,16,20,19,17,2,8,9,17,Priority-Zone,1,0,61,32,1
DLR0001,Harrier,XE,2021-07,2021,7,9,0,9,7,6,5,0,9,5,12,Priority-Zone,0,0,37,16,0
DLR0001,Harrier,XE,2021-08,2021,8,12,2,11,18,16,14,1,5,8,18,Priority-Zone,1,0,38,20,0
DLR0001,Harrier,XE,2021-09,2021,9,4,0,7,3,2,1,0,8,2,21,Priority-Zone,0,0,16,8,0
DLR0001,Harrier,XE,2021-10,2021,10,23,5,18,27,25,24,7,2,8,12,Priority-Zone,1,0,114,50,2
DLR0001,Harrier,XE,2021-11,2021,11,7,0,6,5,4,3,0,8,5,15,Priority-Zone,0,0,22,16,0
DLR0001,Harrier,XE,2021-12,2021,12,27,6,23,37,36,35,3,5,17,10,Priority-Zone,1,0,108,49,3
DLR0001,Harrier,XE,2022-01,2022,1,5,1,7,6,5,4,1,17,14,21,Priority-Zone,0,0,23,11,0
DLR0001,Harrier,XE,2022-02,2022,2,10,0,9,8,7,6,0,14,11,12,Priority-Zone,0,0,44,19,1
DLR0001,Harrier,XE,2022-03,2022,3,17,1,19,16,15,14,0,11,6,21,Priority-Zone,0,0,74,27,1
DLR0001,Harrier,XE,2022-04,2022,4,10,2,10,13,12,11,1,6,7,17,Priority-Zone,0,0,44,23,1
DLR0001,Harrier,XE,2022-05,2022,5,7,1,12,11,10,9,1,7,4,8,Priority-Zone,0,0,26,14,0
DLR0001,Harrier,XE,2022-06,2022,6,18,1,15,16,14,12,1,4,1,21,Priority-Zone,1,0,64,37,1
DLR0001,Harrier,XE,2022-07,2022,7,10,2,11,18,17,16,4,1,6,16,Priority-Zone,1,0,46,24,1
DLR0001,Harrier,XE,2022-08,2022,8,30,3,27,37,33,32,3,6,11,8,Priority-Zone,1,0,138,61,2
DLR0001,Harrier,XE,2022-09,2022,9,13,1,15,16,15,14,1,11,10,7,Priority-Zone,0,0,61,19,2
DLR0001,Harrier,XE,2022-10,2022,10,18,1,18,17,15,13,0,10,5,14,Priority-Zone,0,0,86,42,2
DLR0001,Harrier,XE,2022-11,2022,11,14,1,16,19,18,17,5,5,6,10,Priority-Zone,1,0,56,24,2
DLR0001,Harrier,XE,2022-12,2022,12,15,1,16,18,17,16,0,6,6,20,Priority-Zone,1,0,60,30,1
DLR0001,Harrier,XE,2023-01,2023,1,19,2,14,20,18,17,5,6,9,14,Priority-Zone,1,0,87,32,1
DLR0001,Harrier,XE,2023-02,2023,2,12,1,14,15,14,13,3,9,8,17,Priority-Zone,0,0,51,21,1
DLR0001,Harrier,XE,2023-03,2023,3,24,2,22,28,27,25,0,8,11,14,Priority-Zone,1,0,105,52,2
DLR0001,Harrier,XE,2023-04,2023,4,4,0,4,1,0,0,0,11,7,12,Priority-Zone,0,0,18,7,0
DLR0001,Harrier,XE,2023-05,2023,5,6,0,11,9,8,7,2,7,3,12,Priority-Zone,0,0,28,12,0
DLR0001,Harrier,XE,2023-06,2023,6,15,1,18,24,23,22,5,3,7,9,Priority-Zone,1,0,55,34,2
DLR0001,Harrier,XE,2023-07,2023,7,22,2,18,22,21,19,1,7,8,14,Priority-Zone,1,0,82,40,1
DLR0001,Harrier,XE,2023-08,2023,8,9,0,10,9,8,7,0,8,5,7,Priority-Zone,0,0,28,18,1
DLR0001,Harrier,XE,2023-09,2023,9,21,1,21,29,27,26,4,5,10,7,Priority-Zone,1,0,87,47,1
DLR0001,Harrier,XE,2023-10,2023,10,12,1,13,13,11,10,2,10,7,18,Priority-Zone,0,0,36,26,0
DLR0001,Harrier,XE,2023-11,2023,11,21,1,22,34,32,31,1,7,16,19,Priority-Zone,1,0,82,42,1
DLR0001,Harrier,XE,2023-12,2023,12,20,2,22,19,18,17,3,16,11,19,Priority-Zone,0,0,81,37,2
DLR0001,Harrier,XM,2020-01,2020,1,9,0,10,9,8,7,0,12,9,10,Priority-Zone,0,0,32,17,0
DLR0001,Harrier,XM,2020-02,2020,2,8,0,7,5,4,3,0,9,5,9,Priority-Zone,0,0,33,15,0
DLR0001,Harrier,XM,2020-03,2020,3,13,1,9,13,12,11,3,5,7,14,Priority-Zone,1,0,39,24,1
DLR0001,Harrier,XM,2020-04,2020,4,8,2,7,7,6,5,0,7,5,16,Priority-Zone,0,0,24,17,0
DLR0001,Harrier,XM,2020-05,2020,5,0,0,1,3,2,1,0,5,5,16,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XM,2020-06,2020,6,2,0,3,3,2,1,0,5,3,10,Priority-Zone,0,0,7,4,0
DLR0001,Harrier,XM,2020-07,2020,7,3,0,3,3,2,1,0,3,1,14,Priority-Zone,0,0,9,6,0
DLR0001,Harrier,XM,2020-08,2020,8,4,0,1,1,0,0,0,1,0,18,Priority-Zone,1,1,16,7,0
DLR0001,Harrier,XM,2020-09,2020,9,1,0,1,0,0,0,0,0,0,10,Priority-Zone,1,1,4,1,0
DLR0001,Harrier,XM,2020-10,2020,10,10,1,7,8,7,6,0,0,0,16,Priority-Zone,1,1,34,22,0
DLR0001,Harrier,XM,2020-11,2020,11,13,1,9,16,15,14,4,0,5,10,Priority-Zone,1,0,55,29,0
DLR0001,Harrier,XM,2020-12,2020,12,4,0,5,8,7,6,1,5,6,17,Priority-Zone,0,0,12,9,0
DLR0001,Harrier,XM,2021-01,2021,1,10,0,8,8,7,6,1,6,4,9,Priority-Zone,0,0,31,17,1
DLR0001,Harrier,XM,2021-02,2021,2,10,0,12,14,13,12,0,4,4,19,Priority-Zone,1,0,40,15,1
DLR0001,Harrier,XM,2021-03,2021,3,21,1,21,26,24,23,2,4,6,12,Priority-Zone,1,0,85,50,2
DLR0001,Harrier,XM,2021-04,2021,4,9,1,10,14,13,12,2,6,8,11,Priority-Zone,0,0,38,15,1
DLR0001,Harrier,XM,2021-05,2021,5,16,1,13,11,10,9,2,8,4,10,Priority-Zone,0,0,71,35,1
DLR0001,Harrier,XM,2021-06,2021,6,17,1,12,17,16,15,5,4,7,16,Priority-Zone,1,0,84,26,1
DLR0001,Harrier,XM,2021-07,2021,7,20,4,13,20,19,18,5,7,12,13,Priority-Zone,1,0,80,45,1
DLR0001,Harrier,XM,2021-08,2021,8,29,1,30,37,35,33,3,12,15,11,Priority-Zone,1,0,105,47,3
DLR0001,Harrier,XM,2021-09,2021,9,23,2,20,19,17,16,4,15,11,21,Priority-Zone,0,0,105,50,1
DLR0001,Harrier,XM,2021-10,2021,10,35,1,36,48,45,43,8,11,18,12,Priority-Zone,1,0,123,71,4
DLR0001,Harrier,XM,2021-11,2021,11,17,1,14,15,14,13,3,18,17,14,Priority-Zone,0,0,65,41,1
DLR0001,Harrier,XM,2021-12,2021,12,11,1,11,13,12,11,2,17,17,8,Priority-Zone,0,0,34,16,1
DLR0001,Harrier,XM,2022-01,2022,1,7,1,8,10,9,8,1,17,17,17,Priority-Zone,0,0,21,12,0
DLR0001,Harrier,XM,2022-02,2022,2,0,0,3,1,0,0,0,17,14,21,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XM,2022-03,2022,3,34,3,26,27,25,24,6,14,12,15,Priority-Zone,0,0,158,80,2
DLR0001,Harrier,XM,2022-04,2022,4,14,1,15,15,14,13,2,12,10,17,Priority-Zone,0,0,61,29,1
DLR0001,Harrier,XM,2022-05,2022,5,7,0,6,7,6,5,1,10,9,14,Priority-Zone,0,0,26,14,0
DLR0001,Harrier,XM,2022-06,2022,6,11,0,13,14,12,11,0,9,7,8,Priority-Zone,0,0,36,17,1
DLR0001,Harrier,XM,2022-07,2022,7,12,1,13,14,13,12,1,7,6,20,Priority-Zone,0,0,39,23,0
DLR0001,Harrier,XM,2022-08,2022,8,7,0,11,11,9,8,0,6,3,8,Priority-Zone,0,0,24,13,0
DLR0001,Harrier,XM,2022-09,2022,9,11,1,8,11,10,9,0,3,4,11,Priority-Zone,1,0,45,19,0
DLR0001,Harrier,XM,2022-10,2022,10,17,1,15,18,16,15,1,4,4,16,Priority-Zone,1,0,75,38,1
DLR0001,Harrier,XM,2022-11,2022,11,48,2,35,53,48,45,15,4,14,20,Priority-Zone,1,0,207,74,3
DLR0001,Harrier,XM,2022-12,2022,12,10,1,11,12,11,10,0,14,13,19,Priority-Zone,0,0,35,21,1
DLR0001,Harrier,XM,2023-01,2023,1,8,0,6,0,0,0,0,13,7,18,Priority-Zone,0,0,39,18,0
DLR0001,Harrier,XM,2023-02,2023,2,10,0,9,6,5,4,0,7,2,10,Priority-Zone,0,0,44,24,0
DLR0001,Harrier,XM,2023-03,2023,3,15,1,13,16,14,13,0,2,2,20,Priority-Zone,1,0,61,33,1
DLR0001,Harrier,XM,2023-04,2023,4,22,2,17,24,21,20,2,2,5,7,Priority-Zone,1,0,92,39,2
DLR0001,Harrier,XM,2023-05,2023,5,23,1,23,34,33,31,1,5,13,19,Priority-Zone,1,0,88,48,1
DLR0001,Harrier,XM,2023-06,2023,6,20,1,11,9,8,7,0,13,9,16,Priority-Zone,0,0,69,32,1
DLR0001,Harrier,XM,2023-07,2023,7,21,1,22,28,27,25,8,9,12,20,Priority-Zone,1,0,77,33,1
DLR0001,Harrier,XM,2023-08,2023,8,28,1,24,35,34,31,6,12,19,14,Priority-Zone,1,0,126,59,1
DLR0001,Harrier,XM,2023-09,2023,9,15,1,12,10,9,8,0,19,15,7,Priority-Zone,0,0,45,35,1
DLR0001,Harrier,XM,2023-10,2023,10,15,1,12,12,11,10,2,15,13,19,Priority-Zone,0,0,48,23,1
DLR0001,Harrier,XM,2023-11,2023,11,30,1,23,21,19,18,5,13,8,9,Priority-Zone,0,0,92,48,1
DLR0001,Harrier,XM,2023-12,2023,12,4,0,7,8,7,6,1,8,7,19,Priority-Zone,0,0,12,8,0
DLR0001,Harrier,XZ,2020-01,2020,1,11,1,12,12,11,10,1,9,7,11,Priority-Zone,0,0,51,18,1
DLR0001,Harrier,XZ,2020-02,2020,2,7,0,8,12,11,10,0,7,9,18,Priority-Zone,0,0,30,14,0
DLR0001,Harrier,XZ,2020-03,2020,3,9,0,6,5,4,3,0,9,6,19,Priority-Zone,0,0,35,15,0
DLR0001,Harrier,XZ,2020-04,2020,4,6,1,8,11,10,9,1,6,7,14,Priority-Zone,0,0,19,9,1
DLR0001,Harrier,XZ,2020-05,2020,5,4,1,5,5,4,3,0,7,5,7,Priority-Zone,0,0,15,8,0
DLR0001,Harrier,XZ,2020-06,2020,6,2,0,0,4,3,2,0,5,7,20,Priority-Zone,0,0,7,4,0
DLR0001,Harrier,XZ,2020-07,2020,7,2,0,5,5,4,3,0,7,5,13,Priority-Zone,0,0,6,4,0
DLR0001,Harrier,XZ,2020-08,2020,8,10,1,3,6,5,4,0,5,6,16,Priority-Zone,0,0,38,23,0
DLR0001,Harrier,XZ,2020-09,2020,9,0,0,0,1,0,0,0,6,6,20,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XZ,2020-10,2020,10,13,0,10,10,9,8,0,6,4,8,Priority-Zone,0,0,55,31,0
DLR0001,Harrier,XZ,2020-11,2020,11,15,1,15,18,16,15,0,4,4,17,Priority-Zone,1,0,64,28,1
DLR0001,Harrier,XZ,2020-12,2020,12,10,1,10,12,11,10,1,4,4,11,Priority-Zone,1,0,30,23,0
DLR0001,Harrier,XZ,2021-01,2021,1,17,1,16,20,18,16,1,4,4,8,Priority-Zone,1,0,63,33,1
DLR0001,Harrier,XZ,2021-02,2021,2,8,0,7,10,9,8,1,4,5,10,Priority-Zone,1,0,34,14,0
DLR0001,Harrier,XZ,2021-03,2021,3,27,1,25,34,30,28,9,5,8,17,Priority-Zone,1,0,108,47,2
DLR0001,Harrier,XZ,2021-04,2021,4,13,1,11,10,9,8,1,8,5,21,Priority-Zone,0,0,61,26,0
DLR0001,Harrier,XZ,2021-05,2021,5,10,0,10,12,11,10,1,5,5,19,Priority-Zone,1,0,43,15,0
DLR0001,Harrier,XZ,2021-06,2021,6,21,2,18,24,22,20,4,5,7,19,Priority-Zone,1,0,69,51,2
DLR0001,Harrier,XZ,2021-07,2021,7,14,3,10,12,11,10,2,7,7,20,Priority-Zone,0,0,43,24,1
DLR0001,Harrier,XZ,2021-08,2021,8,6,0,11,11,10,9,2,7,5,9,Priority-Zone,0,0,25,11,0
DLR0001,Harrier,XZ,2021-09,2021,9,6,1,4,5,4,3,0,5,4,16,Priority-Zone,0,0,18,10,0
DLR0001,Harrier,XZ,2021-10,2021,10,14,1,16,20,19,17,3,4,5,16,Priority-Zone,1,0,58,21,1
DLR0001,Harrier,XZ,2021-11,2021,11,26,3,25,31,30,29,9,5,9,16,Priority-Zone,1,0,126,57,3
DLR0001,Harrier,XZ,2021-12,2021,12,13,0,14,11,10,9,2,9,4,19,Priority-Zone,0,0,53,27,1
DLR0001,Harrier,XZ,2022-01,2022,1,21,1,19,23,22,20,5,4,5,14,Priority-Zone,1,0,79,48,1
DLR0001,Harrier,XZ,2022-02,2022,2,4,0,5,3,2,1,0,5,1,13,Priority-Zone,0,0,17,6,0
DLR0001,Harrier,XZ,2022-03,2022,3,21,1,14,18,16,14,0,1,1,19,Priority-Zone,1,0,82,51,1
DLR0001,Harrier,XZ,2022-04,2022,4,16,3,14,20,18,17,1,1,4,13,Priority-Zone,1,0,65,29,1
DLR0001,Harrier,XZ,2022-05,2022,5,10,0,10,12,11,10,0,4,4,12,Priority-Zone,1,0,48,24,1
DLR0001,Harrier,XZ,2022-06,2022,6,10,1,13,14,12,11,3,4,2,21,Priority-Zone,1,0,37,16,1
DLR0001,Harrier,XZ,2022-07,2022,7,12,2,9,19,17,16,2,2,9,7,Priority-Zone,1,0,59,26,1
DLR0001,Harrier,XZ,2022-08,2022,8,15,0,14,17,16,15,1,9,10,11,Priority-Zone,0,0,72,31,1
DLR0001,Harrier,XZ,2022-09,2022,9,13,1,14,15,14,13,1,10,9,15,Priority-Zone,0,0,44,24,1
DLR0001,Harrier,XZ,2022-10,2022,10,18,1,15,14,13,12,3,9,6,7,Priority-Zone,0,0,56,28,0
DLR0001,Harrier,XZ,2022-11,2022,11,10,0,12,12,10,9,1,6,3,8,Priority-Zone,0,0,32,21,1
DLR0001,Harrier,XZ,2022-12,2022,12,6,0,7,7,6,5,0,3,1,10,Priority-Zone,1,0,18,9,0
DLR0001,Harrier,XZ,2023-01,2023,1,13,1,9,15,14,13,4,1,5,21,Priority-Zone,1,0,41,26,0
DLR0001,Harrier,XZ,2023-02,2023,2,13,0,11,12,10,9,2,5,3,12,Priority-Zone,1,0,56,27,1
DLR0001,Harrier,XZ,2023-03,2023,3,18,2,17,20,18,17,3,3,3,7,Priority-Zone,1,0,56,40,2
DLR0001,Harrier,XZ,2023-04,2023,4,22,2,20,30,28,27,0,3,10,19,Priority-Zone,1,0,80,54,1
DLR0001,Harrier,XZ,2023-05,2023,5,19,2,15,15,14,13,0,10,8,8,Priority-Zone,0,0,89,33,2
DLR0001,Harrier,XZ,2023-06,2023,6,9,0,7,5,4,3,1,8,4,11,Priority-Zone,0,0,27,16,0
DLR0001,Harrier,XZ,2023-07,2023,7,19,2,14,16,14,13,3,4,3,11,Priority-Zone,1,0,87,34,0
DLR0001,Harrier,XZ,2023-08,2023,8,27,2,23,29,28,26,7,3,6,9,Priority-Zone,1,0,96,60,2
DLR0001,Harrier,XZ,2023-09,2023,9,10,1,11,10,9,8,1,6,3,13,Priority-Zone,0,0,32,24,1
DLR0001,Harrier,XZ,2023-10,2023,10,34,2,24,30,28,27,0,3,6,15,Priority-Zone,1,0,149,84,1
DLR0001,Harrier,XZ,2023-11,2023,11,17,2,16,19,17,16,3,6,6,20,Priority-Zone,1,0,72,41,2
DLR0001,Harrier,XZ,2023-12,2023,12,24,1,22,27,25,24,8,6,8,16,Priority-Zone,1,0,114,57,2
DLR0001,Harrier,XZ+,2020-01,2020,1,6,0,9,9,8,7,0,24,22,7,Priority-Zone,0,0,26,14,1
DLR0001,Harrier,XZ+,2020-02,2020,2,12,1,12,11,10,9,1,22,19,10,Priority-Zone,0,0,55,22,0
DLR0001,Harrier,XZ+,2020-03,2020,3,17,1,23,20,18,17,1,19,13,9,Priority-Zone,0,0,60,41,2
DLR0001,Harrier,XZ+,2020-04,2020,4,6,1,7,7,6,5,1,13,11,15,Priority-Zone,0,0,20,13,0
DLR0001,Harrier,XZ+,2020-05,2020,5,2,0,1,0,0,0,0,11,10,11,Priority-Zone,0,0,9,3,0
DLR0001,Harrier,XZ+,2020-06,2020,6,0,0,1,1,0,0,0,10,9,9,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,XZ+,2020-07,2020,7,7,1,6,2,1,0,0,9,3,13,Priority-Zone,0,0,34,12,0
DLR0001,Harrier,XZ+,2020-08,2020,8,10,0,9,10,9,8,1,3,2,18,Priority-Zone,1,0,38,22,0
DLR0001,Harrier,XZ+,2020-09,2020,9,12,0,3,4,3,2,0,2,1,16,Priority-Zone,1,0,44,25,0
DLR0001,Harrier,XZ+,2020-10,2020,10,16,1,16,20,18,17,2,1,2,13,Priority-Zone,1,0,72,27,0
DLR0001,Harrier,XZ+,2020-11,2020,11,21,1,13,20,18,17,2,2,6,21,Priority-Zone,1,0,77,47,1
DLR0001,Harrier,XZ+,2020-12,2020,12,13,1,12,18,17,15,3,6,9,21,Priority-Zone,1,0,63,21,0
DLR0001,Harrier,XZ+,2021-01,2021,1,7,0,5,4,3,2,0,9,6,10,Priority-Zone,0,0,33,16,0
DLR0001,Harrier,XZ+,2021-02,2021,2,9,1,11,11,10,9,0,6,4,7,Priority-Zone,0,0,34,20,1
DLR0001,Harrier,XZ+,2021-03,2021,3,22,1,22,26,25,24,6,4,6,17,Priority-Zone,1,0,99,54,1
DLR0001,Harrier,XZ+,2021-04,2021,4,7,0,14,12,11,10,2,6,2,19,Priority-Zone,1,0,31,11,0
DLR0001,Harrier,XZ+,2021-05,2021,5,17,1,15,22,21,20,2,2,7,10,Priority-Zone,1,0,54,40,1
DLR0001,Harrier,XZ+,2021-06,2021,6,16,1,17,24,21,20,2,7,10,14,Priority-Zone,1,0,76,29,1
DLR0001,Harrier,XZ+,2021-07,2021,7,23,5,24,36,33,32,2,10,18,13,Priority-Zone,1,0,92,44,1
DLR0001,Harrier,XZ+,2021-08,2021,8,21,2,17,17,16,15,4,18,16,14,Priority-Zone,0,0,97,41,2
DLR0001,Harrier,XZ+,2021-09,2021,9,10,0,8,10,9,8,0,16,16,14,Priority-Zone,0,0,36,21,0
DLR0001,Harrier,XZ+,2021-10,2021,10,4,1,5,7,6,5,1,16,16,20,Priority-Zone,0,0,19,9,0
DLR0001,Harrier,XZ+,2021-11,2021,11,16,1,16,17,16,15,2,16,15,14,Priority-Zone,0,0,60,33,2
DLR0001,Harrier,XZ+,2021-12,2021,12,15,0,15,15,14,12,3,15,12,19,Priority-Zone,0,0,45,36,2
DLR0001,Harrier,XZ+,2022-01,2022,1,18,1,18,16,14,13,2,12,7,13,Priority-Zone,0,0,86,31,1
DLR0001,Harrier,XZ+,2022-02,2022,2,15,1,18,22,19,18,1,7,7,19,Priority-Zone,1,0,47,28,2
DLR0001,Harrier,XZ+,2022-03,2022,3,22,5,24,34,31,28,9,7,11,19,Priority-Zone,1,0,80,44,1
DLR0001,Harrier,XZ+,2022-04,2022,4,18,1,13,15,13,12,1,11,10,19,Priority-Zone,0,0,88,32,1
DLR0001,Harrier,XZ+,2022-05,2022,5,16,1,15,19,18,17,3,10,12,13,Priority-Zone,0,0,78,39,0
DLR0001,Harrier,XZ+,2022-06,2022,6,17,3,17,21,20,18,4,12,13,20,Priority-Zone,0,0,70,37,1
DLR0001,Harrier,XZ+,2022-07,2022,7,10,2,13,14,13,12,2,13,12,12,Priority-Zone,0,0,42,19,1
DLR0001,Harrier,XZ+,2022-08,2022,8,36,3,31,42,40,39,11,12,20,15,Priority-Zone,1,0,140,81,1
DLR0001,Harrier,XZ+,2022-09,2022,9,28,3,31,28,27,25,0,20,14,11,Priority-Zone,0,0,100,55,4
DLR0001,Harrier,XZ+,2022-10,2022,10,13,1,12,12,11,10,3,14,12,14,Priority-Zone,0,0,47,19,0
DLR0001,Harrier,XZ+,2022-11,2022,11,36,3,29,38,35,32,3,12,15,18,Priority-Zone,1,0,156,73,3
DLR0001,Harrier,XZ+,2022-12,2022,12,14,1,13,14,12,11,1,15,13,13,Priority-Zone,0,0,63,29,1
DLR0001,Harrier,XZ+,2023-01,2023,1,18,1,16,17,16,14,1,13,11,9,Priority-Zone,0,0,82,44,1
DLR0001,Harrier,XZ+,2023-02,2023,2,30,2,24,35,34,32,5,11,19,20,Priority-Zone,1,0,137,46,1
DLR0001,Harrier,XZ+,2023-03,2023,3,16,1,17,17,16,15,3,19,17,10,Priority-Zone,0,0,50,32,1
DLR0001,Harrier,XZ+,2023-04,2023,4,25,2,15,11,10,9,1,17,11,20,Priority-Zone,0,0,99,39,1
DLR0001,Harrier,XZ+,2023-05,2023,5,23,2,17,17,16,15,2,11,9,9,Priority-Zone,0,0,71,37,1
DLR0001,Harrier,XZ+,2023-06,2023,6,18,1,17,13,12,11,1,9,3,20,Priority-Zone,0,0,73,37,1
DLR0001,Harrier,XZ+,2023-07,2023,7,21,1,17,23,21,20,5,3,6,8,Priority-Zone,1,0,81,36,1
DLR0001,Harrier,XZ+,2023-08,2023,8,30,2,21,30,29,28,8,6,13,7,Priority-Zone,1,0,143,67,1
DLR0001,Harrier,XZ+,2023-09,2023,9,28,2,28,35,32,30,3,13,15,8,Priority-Zone,1,0,103,56,3
DLR0001,Harrier,XZ+,2023-10,2023,10,32,3,29,29,27,26,0,15,12,20,Priority-Zone,0,0,103,54,3
DLR0001,Harrier,XZ+,2023-11,2023,11,23,1,24,32,30,29,5,12,17,11,Priority-Zone,1,0,75,45,2
DLR0001,Harrier,XZ+,2023-12,2023,12,1,0,5,3,2,1,0,17,13,16,Priority-Zone,0,0,4,1,0
DLR0001,Harrier,Dark,2020-01,2020,1,0,0,1,0,0,0,0,19,18,14,Priority-Zone,0,0,0,0,0
DLR0001,Harrier,Dark,2020-02,2020,2,19,1,16,17,15,14,4,18,16,13,Priority-Zone,0,0,60,28,1
DLR0001,Harrier,Dark,2020-03,2020,3,15,0,14,15,14,13,1,16,15,18,Priority-Zone,0,0,47,22,0
DLR0001,Harrier,Dark,2020-04,2020,4,4,0,5,4,3,2,0,15,12,11,Priority-Zone,0,0,17,8,0
DLR0001,Harrier,Dark,2020-05,2020,5,8,1,5,4,3,2,0,12,9,19,Priority-Zone,0,0,25,19,0
DLR0001,Harrier,Dark,2020-06,2020,6,4,0,3,4,3,2,0,9,8,20,Priority-Zone,0,0,18,9,0
